id,create_uid/id,create_date,write_uid/id,write_date,plant,location_code,description
__import__.nstda_mst_location_671,,,,,3000,30MDMTI,MU-SALAYA/งานข้อมูลเทคโนโลยีวัสดุ
__import__.nstda_mst_location_672,,,,,3000,30MDMTL,MU-SALAYA/ห้องปฏิบัติการทดสอบสมบัติทางกล
__import__.nstda_mst_location_673,,,,,3000,30MDNML,MU-SALAYA/ห้องปฏิบัติการการขึ้นรูปโบหะใก
__import__.nstda_mst_location_674,,,,,3000,30MDNMR,MU-SALAYA/ห้องปฏิบัติการนิวเคบียร์แมกเนต
__import__.nstda_mst_location_675,,,,,3000,30MDODR,MU-SALAYA/งานสำนักผุ้อำนวยการ
__import__.nstda_mst_location_676,,,,,3000,30MDOML,MU-SALAYA/ห้องปฏิบัติการจุลทรรศน์แบบแสง
__import__.nstda_mst_location_677,,,,,3000,30MDORD,MU-SALAYA/งานพัฒนาองค์กร
__import__.nstda_mst_location_678,,,,,3000,30MDPCL,MU-SALAYA/ห้องปฏิบัติการวิเคราะห์ลักษณะเ
__import__.nstda_mst_location_679,,,,,3000,30MDPLL,MU-SALAYA/ห้องปฏิบัติการพลาสติก
__import__.nstda_mst_location_680,,,,,3000,30MDPMG,มหาวิทยาลัยมหิดล พอลิเมอร์
__import__.nstda_mst_location_681,,,,,3000,30MDPPS,MU-SALAYA/งานนโยบายและแผน
__import__.nstda_mst_location_682,,,,,3000,30MDPRC,MU-SALAYA/งานพัสดุ
__import__.nstda_mst_location_683,,,,,3000,30MDPRS,MU-SALAYA/งานประชาสัมพันธ์
__import__.nstda_mst_location_684,,,,,3000,30MDPSD,MU-SALAYA/งานพัฒนาหน่วยพันธมิตร
__import__.nstda_mst_location_685,,,,,3000,30MDPTC,MU-SALAYA/งานบริหารเทคโนโลยีฐานและประสาน
__import__.nstda_mst_location_686,,,,,3000,30MDRPL,MU-SALAYA/ห้องปฏิบัติการอุปกรณ์ทางการแพท
__import__.nstda_mst_location_687,,,,,3000,30MDRUL,MU-SALAYA/ห้องปฏิบัติการยาง
__import__.nstda_mst_location_688,,,,,3000,30MDSEL,MU-SALAYA/ห้องปฏิบัติการจุลทรรศน์อิเล็กต
__import__.nstda_mst_location_689,,,,,3000,30MDSHE,MU-SALAYA/งานความปลอดภัย อาชีวอนามัยและส
__import__.nstda_mst_location_690,,,,,3000,30MDSPL,MU-SALAYA/ห้องปฏิบัติการโพลิเมอร์เฉพาะทา
__import__.nstda_mst_location_691,,,,,3000,30MDSPL2,MU-SALAYA/ห้องปฏิบัติการสเปกโตรสโกปีแบบส
__import__.nstda_mst_location_692,,,,,3000,30MDSUL,MU-SALAYA/ห้องปฏิบัติการวิศวกรรมพื้นผิวแ
__import__.nstda_mst_location_693,,,,,3000,30MDTAL,MU-SALAYA/ห้องปฏิบัติการวิเคราะห์สมบัติท
__import__.nstda_mst_location_694,,,,,3000,30MDTEL,MU-SALAYA/ห้องปฏิบัติการสิ่งทอ
__import__.nstda_mst_location_695,,,,,3000,30MDTEL2,MU-SALAYA/ห้องปฏิบัติการจุทรรศน์อิเล็กตร
__import__.nstda_mst_location_696,,,,,3000,30MDTTN,MU-SALAYA/งานฝึกอบรม
__import__.nstda_mst_location_697,,,,,3000,30MDXRL,MU-SALAYA/ห้องปฏิบัติการเอกซเรย์ดิฟแฟรกช
__import__.nstda_mst_location_698,,,,,3000,30MLACL,KMITL/ห้องปฏิบัติการเซรามิกส์ประยุกต์
__import__.nstda_mst_location_699,,,,,3000,30MLAML,KMITL/ห้องปฏิบัติการระบบอัตโนมัติและแมคค
__import__.nstda_mst_location_700,,,,,3000,30MLAUL,KMITL/ห้องปฏิบัติการยานยนต์
__import__.nstda_mst_location_701,,,,,3000,30MLBGT,KMITL/งานงบประมาณ
__import__.nstda_mst_location_702,,,,,3000,30MLBIL,KMITL/ห้องปฏิบัติการพลังงานชีวภาพ
__import__.nstda_mst_location_703,,,,,3000,30MLBML,KMITL/ห้องปฏิบัติการวัสดุทางการแพทย์
__import__.nstda_mst_location_704,,,,,3000,30MLCAL,KMITL/ห้องปฏิบัติการคอมพิวเตอร์ช่วยในการ
__import__.nstda_mst_location_705,,,,,3000,30MLCEL,KMITL/ห้องปฏิบัติการการผลิตและออกแบบสำหร
__import__.nstda_mst_location_706,,,,,3000,30MLCHL,KMITL/ห้องปฏิบัติการโครมาโตกราฟ
__import__.nstda_mst_location_707,,,,,3000,30MLCMG,สถาบันพระจอมเกล้าฯ ลาดกระบัง
__import__.nstda_mst_location_708,,,,,3000,30MLCPL,KMITL/ห้องปฏิบัติการการผลิตเซรามิกส์
__import__.nstda_mst_location_709,,,,,3000,30MLCRL,KMITL/ห้องปฏิบัติการชิ้นส่วนเซรามิกส์เพื
__import__.nstda_mst_location_710,,,,,3000,30MLCSS,KMITL/งานระบบคอมพิวเตอร์
__import__.nstda_mst_location_711,,,,,3000,30MLELL,KMITL/ห้องปฏิบัติการวัสดุและงานระบบเพื่อ
__import__.nstda_mst_location_712,,,,,3000,30MLENL,KMITL/ห้องปฏิบัติการการจัดการสิ่งแวดล้อม
__import__.nstda_mst_location_713,,,,,3000,30MLEOL,KMITL/ห้องปฏิบัติการการพัฒนาผลิตภัณฑ์ที่
__import__.nstda_mst_location_714,,,,,3000,30MLEPL,KMITL/ห้องปฏิบัติการทดสอบสมบัติทางไฟฟ้าข
__import__.nstda_mst_location_715,,,,,3000,30MLESS,KMITL/งานวิศวกรรมสนับสนุน
__import__.nstda_mst_location_716,,,,,3000,30MLFAC,KMITL/งานการเงินและบัญชี
__import__.nstda_mst_location_717,,,,,3000,30MLFEL,KMITL/ห้องปฏิบัติการวิศวกรรมการหล่อ
__import__.nstda_mst_location_718,,,,,3000,30MLFML,KMITL/ห้องปฏิบัติการวิเคราะห์การประลัยแล
__import__.nstda_mst_location_719,,,,,3000,30MLGAD,KMITL/งานธุรการ
__import__.nstda_mst_location_720,,,,,3000,30MLIAE,KMITL/งานตรวจสอบภายในและประเมินผล
__import__.nstda_mst_location_721,,,,,3000,30MLIFL,KMITL/งานประสานอุตสาหกรรมและแหล่งทุนภายน
__import__.nstda_mst_location_722,,,,,3000,30MLIRS,KMITL/งานวิเทศสัมพันธ์
__import__.nstda_mst_location_723,,,,,3000,30MLKMA,KMITL/งานบริหารด้านทุนทางปัญญา
__import__.nstda_mst_location_724,,,,,3000,30MLLCL,KMITL/ห้องปฏิบัติการการประเมินวัฏจักรชีว
__import__.nstda_mst_location_725,,,,,3000,30MLLTA,KMITL/งานธุรกรรมห้องปฏิบัติการ
__import__.nstda_mst_location_726,,,,,3000,30MLMAL,KMITL/ห้องปฏิบัติการวัสดุสำหรับผลิตภัณฑ์
__import__.nstda_mst_location_727,,,,,3000,30MLMCL,KMITL/หน่วยปฏิบัติการทดสอบทางชีวภาพ
__import__.nstda_mst_location_728,,,,,3000,30MLMDL,KMITL/ห้องปฏิบัติการต้นแบบรวดเร็วทางการแ
__import__.nstda_mst_location_729,,,,,3000,30MLMEL,KMITL/ห้องปฏิบัติการวัสดุเพื่อสิ่งแวดล้อ
__import__.nstda_mst_location_730,,,,,3000,30MLMIS,KMITL/งานระบบสารสนเทศเพื่อการจัดการ
__import__.nstda_mst_location_731,,,,,3000,30MLMLL,KMITL/ห้องปฏิบัติการโลหะวิทยา
__import__.nstda_mst_location_732,,,,,3000,30MLMTI,KMITL/งานข้อมูลเทคโนโลยีวัสดุ
__import__.nstda_mst_location_733,,,,,3000,30MLMTL,KMITL/ห้องปฏิบัติการทดสอบสมบัติทางกล
__import__.nstda_mst_location_734,,,,,3000,30MLNML,KMITL/ห้องปฏิบัติการการขึ้นรูปโบหะใกล้ร่
__import__.nstda_mst_location_735,,,,,3000,30MLNMR,KMITL/ห้องปฏิบัติการนิวเคบียร์แมกเนติกเร
__import__.nstda_mst_location_736,,,,,3000,30MLODR,KMITL/งานสำนักผุ้อำนวยการ
__import__.nstda_mst_location_737,,,,,3000,30MLOML,KMITL/ห้องปฏิบัติการจุลทรรศน์แบบแสง
__import__.nstda_mst_location_738,,,,,3000,30MLORD,KMITL/งานพัฒนาองค์กร
__import__.nstda_mst_location_739,,,,,3000,30MLPCL,KMITL/ห้องปฏิบัติการวิเคราะห์ลักษณะเฉพาะ
__import__.nstda_mst_location_740,,,,,3000,30MLPLL,KMITL/ห้องปฏิบัติการพลาสติก
__import__.nstda_mst_location_741,,,,,3000,30MLPPS,KMITL/งานนโยบายและแผน
__import__.nstda_mst_location_742,,,,,3000,30MLPRC,KMITL/งานพัสดุ
__import__.nstda_mst_location_743,,,,,3000,30MLPRS,KMITL/งานประชาสัมพันธ์
__import__.nstda_mst_location_744,,,,,3000,30MLPSD,KMITL/งานพัฒนาหน่วยพันธมิตร
__import__.nstda_mst_location_745,,,,,3000,30MLPTC,KMITL/งานบริหารเทคโนโลยีฐานและประสานงานค
__import__.nstda_mst_location_746,,,,,3000,30MLRPL,KMITL/ห้องปฏิบัติการอุปกรณ์ทางการแพทย์
__import__.nstda_mst_location_747,,,,,3000,30MLRUL,KMITL/ห้องปฏิบัติการยาง
__import__.nstda_mst_location_748,,,,,3000,30MLSEL,KMITL/ห้องปฏิบัติการจุลทรรศน์อิเล็กตรอนแ
__import__.nstda_mst_location_749,,,,,3000,30MLSHE,KMITL/งานความปลอดภัย อาชีวอนามัยและสิ่งแ
__import__.nstda_mst_location_750,,,,,3000,30MLSPL,KMITL/ห้องปฏิบัติการโพลิเมอร์เฉพาะทาง
__import__.nstda_mst_location_751,,,,,3000,30MLSPL2,KMITL/ห้องปฏิบัติการสเปกโตรสโกปีแบบสั่น
__import__.nstda_mst_location_752,,,,,3000,30MLSUL,KMITL/ห้องปฏิบัติการวิศวกรรมพื้นผิวและกา
__import__.nstda_mst_location_753,,,,,3000,30MLTAL,KMITL/ห้องปฏิบัติการวิเคราะห์สมบัติทางคว
__import__.nstda_mst_location_754,,,,,3000,30MLTEL,KMITL/ห้องปฏิบัติการสิ่งทอ
__import__.nstda_mst_location_755,,,,,3000,30MLTEL2,KMITL/ห้องปฏิบัติการจุทรรศน์อิเล็กตรอนแบ
__import__.nstda_mst_location_756,,,,,3000,30MLTTN,KMITL/งานฝึกอบรม
__import__.nstda_mst_location_757,,,,,3000,30MLXRL,KMITL/ห้องปฏิบัติการเอกซเรย์ดิฟแฟรกชันแล
__import__.nstda_mst_location_758,,,,,3000,30MMACL,MTEC/ห้องปฏิบัติการเซรามิกส์ประยุกต์
__import__.nstda_mst_location_759,,,,,3000,30MMAFS,อุทยานวิทยาศาสตร์ การเงินบัญชี
__import__.nstda_mst_location_760,,,,,3000,30MMAML,MTEC/ห้องปฏิบัติการระบบอัตโนมัติและแมคคา
__import__.nstda_mst_location_761,,,,,3000,30MMAUL,MTEC/ห้องปฏิบัติการยานยนต์
__import__.nstda_mst_location_762,,,,,3000,30MMBGT,MTEC/งานงบประมาณ
__import__.nstda_mst_location_763,,,,,3000,30MMBIL,MTEC/ห้องปฏิบัติการพลังงานชีวภาพ
__import__.nstda_mst_location_764,,,,,3000,30MMBMG,อุทยานวิทยาศาสตร์ การแพทย์
__import__.nstda_mst_location_765,,,,,3000,30MMBML,MTEC/ห้องปฏิบัติการวัสดุทางการแพทย์
__import__.nstda_mst_location_766,,,,,3000,30MMCAL,MTEC/ห้องปฏิบัติการคอมพิวเตอร์ช่วยในการอ
__import__.nstda_mst_location_767,,,,,3000,30MMCEL,MTEC/ห้องปฏิบัติการการผลิตและออกแบบสำหรั
__import__.nstda_mst_location_768,,,,,3000,30MMCHL,MTEC/ห้องปฏิบัติการโครมาโตกราฟ
__import__.nstda_mst_location_769,,,,,3000,30MMCLS,อุทยานวิทยาศาสตร์ ทดสอบทั่วไป
__import__.nstda_mst_location_770,,,,,3000,30MMCMG,อุทยานวิทยาศาสตร์ เซรามิกส์
__import__.nstda_mst_location_771,,,,,3000,30MMCPL,MTEC/ห้องปฏิบัติการการผลิตเซรามิกส์
__import__.nstda_mst_location_772,,,,,3000,30MMCRL,MTEC/ห้องปฏิบัติการชิ้นส่วนเซรามิกส์เพื่
__import__.nstda_mst_location_773,,,,,3000,30MMCSS,MTEC/งานระบบคอมพิวเตอร์
__import__.nstda_mst_location_774,,,,,3000,30MMELL,MTEC/ห้องปฏิบัติการวัสดุและงานระบบเพื่อใ
__import__.nstda_mst_location_775,,,,,3000,30MMENL,MTEC/ห้องปฏิบัติการการจัดการสิ่งแวดล้อม
__import__.nstda_mst_location_776,,,,,3000,30MMEOL,MTEC/ห้องปฏิบัติการการพัฒนาผลิตภัณฑ์ที่เ
__import__.nstda_mst_location_777,,,,,3000,30MMEPL,MTEC/ห้องปฏิบัติการทดสอบสมบัติทางไฟฟ้าขอ
__import__.nstda_mst_location_778,,,,,3000,30MMESS,MTEC/งานวิศวกรรมสนับสนุน
__import__.nstda_mst_location_779,,,,,3000,30MMFAC,MTEC/งานการเงินและบัญชี
__import__.nstda_mst_location_780,,,,,3000,30MMFEL,MTEC/ห้องปฏิบัติการวิศวกรรมการหล่อ
__import__.nstda_mst_location_781,,,,,3000,30MMFML,MTEC/ห้องปฏิบัติการวิเคราะห์การประลัยและ
__import__.nstda_mst_location_782,,,,,3000,30MMFST,อุทยานวิทยาศาสตร์ อุดหนุน
__import__.nstda_mst_location_783,,,,,3000,30MMGAD,MTEC/งานธุรการ
__import__.nstda_mst_location_784,,,,,3000,30MMGAS,อุทยานวิทยาศาสตร์ ธุรการ
__import__.nstda_mst_location_785,,,,,3000,30MMGLS,อุทยานวิทยาศาสตร์ ธุรการ
